TOT_POP,Bachelor's degree or higher 2014-18,Population Aged 60+,STATE_FIPS,anycondition_number,Total Hospitals (2019)
324890.0,61339.0,42641.0,47.0,109104.0,5.518802779
28383.0,4086.0,9952.0,37.0,12049.0,0.306145256
33240.0,7364.0,4220.0,49.0,7005.0,0.567826757
21895.0,2016.0,4745.0,48.0,8475.0,0.398966861
79332.0,16716.0,16938.0,26.0,26619.0,1.142847653
6336.0,843.0,1362.0,8.0,1612.0,0.099007579
13336.0,1204.0,3068.0,29.0,5808.0,0.265568391
12796.0,1064.0,3745.0,16.0,4646.0,0.328250698
29100.0,4830.0,8675.0,26.0,12040.0,0.419211248
5676.0,925.0,2170.0,55.0,2267.0,0.129852786
5463.0,484.0,1099.0,48.0,1970.0,0.099545831
38520.0,4435.0,9371.0,45.0,15366.0,0.522780017
134313.0,24209.0,27165.0,51.0,49690.0,1.513797235
2036.0,98.0,240.0,46.0,742.0,0.131543183
7788.0,813.0,2064.0,28.0,3177.0,0.258163153
16226.0,1540.0,4079.0,13.0,6045.0,0.2236585
20386.0,1975.0,4483.0,13.0,7885.0,0.280999765
15571.0,1087.0,3685.0,21.0,7254.0,0.36589255
4337.0,713.0,1232.0,46.0,1353.0,0.280207654
3825.0,513.0,734.0,48.0,1271.0,0.069698481
20528.0,2438.0,5056.0,29.0,7718.0,0.408787337
17810.0,1423.0,4640.0,5.0,6776.0,0.520030194
26461.0,4287.0,6683.0,41.0,9734.0,0.3851662
16862.0,2125.0,4555.0,54.0,7494.0,0.522901355
17162.0,1752.0,3527.0,13.0,6222.0,0.236560285
7709.0,1399.0,2156.0,49.0,2394.0,0.131690026
5753.0,670.0,899.0,48.0,1849.0,0.10483016
45168.0,5545.0,11826.0,42.0,16650.0,0.701834145
14178.0,1958.0,3528.0,27.0,4883.0,0.320896197
7634.0,1502.0,2461.0,16.0,2733.0,0.195831965
5112.0,786.0,1287.0,46.0,1607.0,0.330279347
730.0,106.0,184.0,31.0,267.0,0.035189512
6250.0,737.0,2017.0,50.0,2097.0,0.139709628
13168.0,1726.0,2942.0,16.0,4103.0,0.337793466
754610.0,149514.0,239488.0,12.0,233809.0,7.688054434
2503.0,388.0,756.0,2.0,893.0,0.071277857
346868.0,50130.0,68700.0,41.0,115118.0,5.049009083
3767.0,265.0,854.0,48.0,1673.0,0.068641615
38798.0,4130.0,10020.0,22.0,16536.0,1.31547488
8729.0,1088.0,2493.0,40.0,3443.0,0.276719031
15113.0,1376.0,4031.0,26.0,5687.0,0.217716137
59673.0,8118.0,21229.0,47.0,25459.0,1.013646213
23244.0,6598.0,6309.0,51.0,7840.0,0.261975408
111876.0,32642.0,17127.0,30.0,22956.0,5.897605678
13122.0,988.0,3895.0,29.0,5701.0,0.261306871
3710.0,684.0,1290.0,30.0,1154.0,0.195574717
82753.0,17911.0,16862.0,18.0,29197.0,1.632336393
865939.0,86872.0,119536.0,48.0,319830.0,15.77898902
48305.0,4752.0,12035.0,12.0,20546.0,0.492136957
9403.0,1841.0,1963.0,31.0,2944.0,0.453269841
25776.0,2590.0,7483.0,47.0,11021.0,0.437848689
21561.0,2169.0,4869.0,48.0,7841.0,0.392880771
45260.0,5818.0,13171.0,53.0,13405.0,0.552567144
31582.0,3301.0,6940.0,22.0,11652.0,1.070811064
8786.0,1449.0,2350.0,48.0,3131.0,0.160096955
16347.0,2510.0,3176.0,30.0,5788.0,0.861741214
47364.0,9371.0,9312.0,53.0,12897.0,0.578254313
201877.0,37566.0,37874.0,53.0,63698.0,2.464661896
18578.0,3188.0,5202.0,27.0,5955.0,0.420483111
133991.0,17790.0,29807.0,48.0,49725.0,2.441560569
202148.0,30566.0,36793.0,13.0,62989.0,2.786399511
36611.0,3686.0,5555.0,20.0,12856.0,1.747868886
31998.0,4827.0,8893.0,24.0,13035.0,0.264764962
98266.0,14199.0,23897.0,26.0,37390.0,1.415608676
205466.0,38958.0,43133.0,39.0,77202.0,3.409949252
13844.0,1235.0,3811.0,1.0,5923.0,0.286064014
177499.0,37093.0,41511.0,20.0,64671.0,8.474091922
134238.0,27411.0,23288.0,51.0,44576.0,1.512951935
2793.0,478.0,892.0,20.0,1063.0,0.133342378
70770.0,14220.0,11680.0,38.0,23126.0,3.631250518
75502.0,7909.0,17977.0,39.0,32638.0,1.253044243
24250.0,1934.0,4774.0,28.0,9030.0,0.803859328
83209.0,19789.0,19242.0,26.0,26575.0,1.198699269
102811.0,16035.0,26312.0,42.0,36672.0,1.59750864
32957.0,2738.0,7710.0,1.0,11977.0,0.681003447
11798.0,1460.0,3000.0,29.0,4434.0,0.234941203
123248.0,16051.0,26321.0,37.0,51178.0,1.329379927
17948.0,1719.0,4836.0,5.0,7062.0,0.524059625
5519.0,410.0,1271.0,27.0,1916.0,0.124913677
79344.0,11879.0,16785.0,18.0,26074.0,1.56509249
17318.0,3165.0,3968.0,31.0,5158.0,0.834810923
16384.0,1756.0,4495.0,51.0,7592.0,0.184658625
32201.0,4111.0,7355.0,29.0,11737.0,0.641239334
31480.0,3175.0,6608.0,39.0,11842.0,0.522447521
21847.0,3121.0,5642.0,17.0,7884.0,0.320646994
54950.0,7279.0,9213.0,49.0,15439.0,0.938690743
230514.0,45976.0,58488.0,39.0,83379.0,3.825650189
11844.0,1505.0,4282.0,30.0,4175.0,0.62436306
48892.0,5299.0,12202.0,26.0,18911.0,0.70433252
49045.0,5929.0,11692.0,47.0,20048.0,0.833111768
199754.0,39166.0,50288.0,27.0,62175.0,4.521110091
3861.0,469.0,1252.0,16.0,1484.0,0.099044697
378488.0,99320.0,132129.0,12.0,124085.0,3.856079758
27689.0,3757.0,7702.0,55.0,10919.0,0.633455565
9598.0,1425.0,2486.0,20.0,3618.0,0.458224183
11161.0,959.0,2251.0,22.0,4913.0,0.378421958
8263.0,1109.0,2214.0,18.0,2985.0,0.162991017
7805.0,927.0,2612.0,5.0,3419.0,0.227896444
7937.0,1060.0,2480.0,31.0,3076.0,0.382601588
293718.0,71955.0,66971.0,36.0,91485.0,2.494968097
7717.0,818.0,2417.0,47.0,3427.0,0.131086217
40497.0,5244.0,11006.0,1.0,15892.0,0.836805431
33407.0,5702.0,7804.0,19.0,10835.0,1.249000284
42907.0,5201.0,9148.0,53.0,12199.0,0.523840001
8414.0,1065.0,2770.0,54.0,4028.0,0.260923497
558067.0,131578.0,106249.0,34.0,154212.0,5.136823401
9404.0,2242.0,2739.0,30.0,2808.0,0.4957371
4421.0,577.0,1387.0,21.0,2027.0,0.103886132
1311.0,124.0,217.0,48.0,445.0,0.023888813
28592.0,4023.0,6636.0,29.0,9727.0,0.569370983
23106.0,2125.0,5978.0,39.0,10059.0,0.38347117
57900.0,5904.0,11808.0,35.0,20070.0,1.132895046
11323.0,714.0,2520.0,21.0,5493.0,0.266071629
19938.0,1959.0,4974.0,1.0,8970.0,0.411986732
3370.0,422.0,1085.0,48.0,1324.0,0.061407551
716492.0,237877.0,109403.0,8.0,168134.0,11.1960445
201554.0,27954.0,38152.0,13.0,76746.0,2.77821184
5844.0,603.0,1568.0,18.0,2157.0,0.115275264
28281.0,3131.0,6946.0,39.0,10569.0,0.469356364
1540975.0,308126.0,279005.0,6.0,435403.0,13.9851201
12304.0,2417.0,3350.0,19.0,4037.0,0.460014353
17833.0,2835.0,4585.0,51.0,6505.0,0.200989823
20299.0,1995.0,3554.0,56.0,6101.0,1.018925566
152.0,0.0,29.0,48.0,47.0,0.002769717
3308.0,409.0,1101.0,27.0,1203.0,0.074871253
5813.0,552.0,1740.0,48.0,2483.0,0.105923469
158823.0,23483.0,36118.0,26.0,56698.0,2.287985842
3319.0,446.0,1073.0,48.0,1278.0,0.060478238
10710.0,1302.0,2164.0,37.0,3819.0,0.115520406
6807.0,899.0,1338.0,30.0,2181.0,0.358834798
41890.0,5876.0,10550.0,47.0,15141.0,0.711572066
9131.0,1208.0,2878.0,30.0,3271.0,0.481345753
46051.0,6112.0,10280.0,55.0,14746.0,1.053532529
20690.0,1607.0,4547.0,18.0,8469.0,0.408118618
178626.0,29640.0,31311.0,51.0,62678.0,2.013234347
19676.0,1925.0,6480.0,37.0,9392.0,0.212229646
11626.0,1231.0,3470.0,54.0,5318.0,0.360529662
4472.0,504.0,1077.0,21.0,2105.0,0.105084547
97645.0,11566.0,23687.0,37.0,38077.0,1.053220361
492.0,84.0,115.0,31.0,179.0,0.023716767
63955.0,12747.0,10982.0,27.0,16204.0,1.447518427
49388.0,8886.0,17261.0,41.0,19042.0,0.718891511
5039.0,721.0,1792.0,31.0,1697.0,0.242904044
17903.0,2619.0,5605.0,37.0,6832.0,0.19310568
76840.0,10136.0,19443.0,36.0,29389.0,0.652712291
8271.0,594.0,2049.0,28.0,3563.0,0.274174041
476179.0,108326.0,101941.0,36.0,146930.0,4.044870976
325695.0,82632.0,66379.0,36.0,86536.0,2.766594606
21112.0,1642.0,4999.0,45.0,9140.0,0.286524707
133777.0,16366.0,24738.0,22.0,52995.0,4.535808109
62342.0,8881.0,15902.0,20.0,22330.0,2.976308816
8746.0,902.0,2551.0,54.0,3796.0,0.271219028
2582830.0,648461.0,476741.0,36.0,684756.0,21.93967836
15513.0,1686.0,4099.0,13.0,6113.0,0.213830538
4488.0,419.0,1060.0,16.0,1447.0,0.115128879
32120.0,4051.0,8712.0,20.0,11824.0,1.533461217
117360.0,16676.0,23978.0,18.0,45730.0,2.314973465
91243.0,12376.0,18997.0,13.0,36296.0,1.257689666
1996.0,400.0,614.0,31.0,636.0,0.096216803
12164.0,1365.0,2840.0,8.0,3557.0,0.190077049
6682.0,821.0,2097.0,5.0,2947.0,0.195106219
1951260.0,429460.0,406732.0,12.0,629245.0,19.87966379
12175.0,1107.0,3684.0,48.0,5235.0,0.221850721
110283.0,13706.0,35360.0,41.0,43966.0,1.605278863
111021.0,11644.0,21180.0,22.0,43152.0,3.764249102
34178.0,3346.0,7047.0,28.0,15243.0,1.132960995
24881.0,2220.0,6150.0,1.0,11325.0,0.514125884
7733.0,954.0,2144.0,31.0,2833.0,0.372767806
161505.0,26349.0,36910.0,16.0,49730.0,4.143023518
2429.0,328.0,686.0,46.0,751.0,0.156934377
16164.0,2157.0,3954.0,12.0,6232.0,0.164680712
1092305.0,360231.0,157546.0,37.0,301261.0,11.78184101
415247.0,107563.0,84563.0,33.0,124514.0,8.571526726
34210.0,7027.0,8619.0,20.0,11108.0,1.633241227
59770.0,11651.0,10202.0,8.0,14458.0,0.933977741
467832.0,122008.0,92794.0,12.0,143658.0,4.76632682
25220.0,2064.0,6150.0,47.0,11830.0,0.428404094
16002.0,1364.0,3931.0,28.0,6600.0,0.53044771
1399.0,163.0,398.0,8.0,454.0,0.021861048
375351.0,67527.0,70976.0,18.0,129933.0,7.403950281
403072.0,122742.0,95193.0,55.0,109401.0,9.22128648
651215.0,181360.0,111767.0,8.0,158097.0,10.1760133
91185.0,16926.0,17315.0,51.0,33909.0,1.027715864
116321.0,17185.0,17921.0,13.0,36330.0,1.603363761
61197.0,9151.0,15438.0,36.0,23523.0,0.519833863
27072.0,4220.0,5686.0,37.0,9347.0,0.292004523
7890.0,1143.0,2081.0,19.0,2614.0,0.294986447
59749.0,12325.0,16165.0,36.0,19430.0,0.507533923
65507.0,8258.0,18441.0,53.0,24452.0,0.799757312
48117.0,15847.0,6753.0,51.0,15013.0,0.542310733
89147.0,29636.0,21950.0,55.0,24296.0,2.039461996
4462.0,334.0,1350.0,22.0,2229.0,0.15128741
274118.0,55394.0,48997.0,45.0,87564.0,3.720233975
20027.0,5068.0,6312.0,8.0,6107.0,0.312945829
127330.0,29655.0,17345.0,13.0,38230.0,1.755111353
980080.0,233677.0,218287.0,15.0,272682.0,15.17908948
828431.0,221773.0,186412.0,24.0,273532.0,6.854787862
39330.0,2333.0,7291.0,18.0,11635.0,0.775800157
857620.0,207966.0,194911.0,9.0,270355.0,7.681615825
1481093.0,366348.0,326104.0,36.0,445735.0,12.58104639
66765.0,12644.0,13403.0,20.0,23293.0,3.187470054
20156.0,1599.0,4672.0,22.0,8315.0,0.683404085
21443.0,2277.0,4496.0,28.0,8552.0,0.710810539
5830.0,403.0,1441.0,54.0,2720.0,0.180792012
51909.0,8175.0,11027.0,1.0,20571.0,1.072616074
40769.0,6797.0,12744.0,39.0,16320.0,0.676609371
65936.0,7584.0,16678.0,18.0,25702.0,1.300614267
21055.0,2822.0,4746.0,28.0,8637.0,0.69794879
41619.0,4605.0,9080.0,48.0,16049.0,0.758374139
22996.0,3477.0,5525.0,20.0,8580.0,1.097866567
52377.0,6445.0,13196.0,41.0,18981.0,0.762399382
15146.0,2067.0,3870.0,29.0,5454.0,0.301612091
52405.0,9496.0,17362.0,48.0,20395.0,0.954914745
11534.0,1121.0,3177.0,29.0,4409.0,0.229684
20110.0,2294.0,6001.0,48.0,7426.0,0.366440903
207269.0,42110.0,41694.0,12.0,65265.0,2.111680675
7711.0,1275.0,1833.0,20.0,2627.0,0.368135724
6490.0,569.0,1975.0,5.0,2713.0,0.189500054
1503.0,339.0,421.0,20.0,509.0,0.071755673
36804.0,3834.0,9106.0,39.0,13840.0,0.610805546
92003.0,19212.0,18153.0,24.0,29910.0,0.761271666
90690.0,9789.0,24175.0,37.0,35630.0,0.978202207
40612.0,4707.0,9631.0,36.0,16079.0,0.344975944
9960.0,964.0,2320.0,22.0,4258.0,0.337701165
231256.0,39260.0,53616.0,6.0,75253.0,2.098764051
13264.0,1882.0,3522.0,17.0,4937.0,0.194674863
43497.0,6177.0,11604.0,51.0,15597.0,0.490240247
107679.0,16540.0,24289.0,23.0,38484.0,2.735411729
34342.0,8561.0,11973.0,23.0,11537.0,0.87240325
71012.0,8712.0,13369.0,47.0,26771.0,1.206258189
16866.0,1857.0,3440.0,48.0,6242.0,0.307329302
928589.0,309562.0,189208.0,17.0,238307.0,13.62884018
15441.0,1599.0,4322.0,29.0,5997.0,0.307486617
13987.0,1133.0,2813.0,28.0,6251.0,0.463652801
22423.0,1857.0,4540.0,13.0,8670.0,0.309077687
7979.0,756.0,2211.0,21.0,3145.0,0.187493202
2516.0,453.0,729.0,20.0,929.0,0.120117946
74163.0,6417.0,21116.0,12.0,32706.0,0.755581268
59866.0,6110.0,14970.0,39.0,25732.0,0.993546484
6071.0,851.0,2237.0,42.0,2620.0,0.094333048
65691.0,11448.0,16968.0,17.0,23949.0,0.964142522
142067.0,17009.0,38502.0,42.0,53994.0,2.207480327
167009.0,38805.0,28822.0,18.0,51541.0,3.29432007
14952.0,2560.0,4022.0,19.0,4942.0,0.559016142
381951.0,71791.0,70347.0,36.0,103342.0,3.244457472
13995.0,2091.0,3641.0,17.0,5026.0,0.205403702
20826.0,1636.0,4490.0,48.0,7818.0,0.37948773
45325.0,4734.0,9006.0,5.0,16336.0,1.323434506
24415.0,2819.0,6359.0,54.0,10065.0,0.757124694
6709.0,790.0,2225.0,17.0,2741.0,0.098467555
112067.0,19894.0,38651.0,12.0,42082.0,1.141751628
4240.0,435.0,1233.0,35.0,1587.0,0.082961572
18988.0,1647.0,4207.0,13.0,6568.0,0.261729792
22869.0,4467.0,5565.0,46.0,7723.0,1.477534897
7177.0,386.0,1797.0,21.0,3366.0,0.168647539
40855.0,4697.0,11682.0,51.0,18095.0,0.460463142
33277.0,6965.0,9316.0,51.0,11640.0,0.37505402
26794.0,3493.0,5924.0,18.0,8838.0,0.528522487
18778.0,1913.0,4370.0,21.0,7248.0,0.441251705
28385.0,2961.0,7036.0,39.0,11730.0,0.471082366
27081.0,2677.0,7474.0,39.0,11430.0,0.449440957
10234.0,1274.0,2816.0,48.0,3905.0,0.186482158
44732.0,8232.0,9354.0,29.0,15048.0,0.890777239
43051.0,6243.0,7015.0,56.0,12796.0,2.160981554
18378.0,1410.0,4787.0,29.0,7117.0,0.365972997
814901.0,172902.0,143234.0,53.0,249524.0,9.948906728
255001.0,33160.0,49559.0,48.0,109233.0,4.646583626
25605.0,2283.0,4916.0,22.0,9499.0,0.868156459
15430.0,1175.0,3828.0,13.0,6364.0,0.21268647
42542.0,5159.0,9293.0,29.0,15060.0,0.847166353
1614714.0,616179.0,319971.0,25.0,378087.0,17.54577451
36033.0,3009.0,8197.0,39.0,14485.0,0.598009896
20412.0,2070.0,5080.0,55.0,7199.0,0.466975874
17335.0,1550.0,4298.0,47.0,7832.0,0.294464115
23957.0,1893.0,5953.0,29.0,9642.0,0.477071231
141262.0,17953.0,31195.0,37.0,50684.0,1.523682877
131264.0,23437.0,21484.0,21.0,41161.0,3.084485237
28601.0,3280.0,7326.0,17.0,11469.0,0.419775011
42756.0,12288.0,12533.0,50.0,12086.0,0.955747973
13724.0,997.0,4162.0,12.0,6337.0,0.139821708
18804.0,3390.0,6935.0,6.0,5836.0,0.17065572
3378.0,665.0,1229.0,30.0,1153.0,0.178073152
39966.0,4718.0,8001.0,27.0,13085.0,0.904566046
21198.0,1947.0,4709.0,48.0,7583.0,0.386266249
17778.0,1538.0,5169.0,47.0,7798.0,0.301989214
3968.0,478.0,1034.0,51.0,1458.0,0.044722011
39109.0,4180.0,7556.0,29.0,13833.0,0.778802805
87393.0,10843.0,28339.0,41.0,33121.0,1.272092124
10919.0,1291.0,3102.0,51.0,4187.0,0.123064424
40822.0,3266.0,8333.0,48.0,15173.0,0.743851345
17153.0,3972.0,5604.0,19.0,6148.0,0.64130577
12362.0,857.0,2681.0,21.0,5947.0,0.290486398
13838.0,1452.0,3468.0,40.0,5828.0,0.438680026
7163.0,1017.0,1873.0,8.0,2176.0,0.111930443
30606.0,2828.0,8243.0,45.0,14120.0,0.415373967
18699.0,3028.0,4687.0,19.0,6499.0,0.699106663
4410824.0,899070.0,808534.0,4.0,1319260.0,51.04802886
7451.0,977.0,2288.0,29.0,2874.0,0.148376581
38684.0,4793.0,9199.0,42.0,14521.0,0.601083777
121421.0,21234.0,26545.0,5.0,45316.0,3.545344537
231993.0,43270.0,85127.0,4.0,87153.0,2.684937182
416075.0,105014.0,94656.0,41.0,126175.0,6.05638587
8414.0,953.0,2484.0,29.0,3465.0,0.167553422
8460.0,1768.0,2495.0,56.0,2550.0,0.424656894
307117.0,84423.0,67673.0,36.0,90308.0,2.608785015
126179.0,38670.0,33367.0,44.0,37649.0,1.312729887
162927.0,30033.0,34412.0,39.0,54031.0,2.703964655
39507.0,4272.0,9982.0,37.0,15729.0,0.426131157
20269.0,2124.0,4558.0,49.0,6661.0,0.34624791
55207.0,5639.0,13111.0,39.0,21826.0,0.916224915
39316.0,7497.0,8651.0,46.0,13484.0,2.540153134
275910.0,27549.0,34315.0,48.0,96319.0,5.027583767
9947.0,936.0,1503.0,48.0,3211.0,0.181252494
16939.0,2329.0,3605.0,51.0,5937.0,0.190913846
11250.0,1818.0,2857.0,8.0,3241.0,0.175794706
114772.0,17253.0,25540.0,18.0,42276.0,2.263924118
5000.0,559.0,701.0,2.0,1564.0,0.142384851
4404.0,653.0,1389.0,29.0,1731.0,0.0876997
7147.0,881.0,2044.0,46.0,2143.0,0.461757922
172578.0,28049.0,24676.0,48.0,54263.0,3.144686134
106420.0,26828.0,16742.0,54.0,36571.0,3.300151952
29650.0,3582.0,6721.0,13.0,10218.0,0.40869435
66802.0,7913.0,16204.0,45.0,27078.0,0.906613466
224347.0,30916.0,44346.0,29.0,80437.0,4.467566872
14422.0,1321.0,2846.0,48.0,5423.0,0.262795162
155350.0,33580.0,34957.0,36.0,54077.0,1.319610286
13373.0,1008.0,3895.0,29.0,5687.0,0.266305196
17377.0,2327.0,5148.0,55.0,6228.0,0.397542611
61022.0,14527.0,17260.0,33.0,21743.0,1.259615852
180005.0,48512.0,28350.0,29.0,50908.0,3.584555955
26427.0,3577.0,4884.0,22.0,9561.0,0.896026977
1389.0,158.0,465.0,48.0,608.0,0.025310115
1349.0,120.0,498.0,38.0,572.0,0.069217987
17144.0,1836.0,4236.0,48.0,6632.0,0.31239497
41107.0,4049.0,10002.0,40.0,16608.0,1.303137726
21539.0,2226.0,4522.0,49.0,6593.0,0.367942855
21938.0,4585.0,8398.0,55.0,8957.0,0.501886965
10836.0,1013.0,2476.0,13.0,4435.0,0.149362967
12410.0,1202.0,3271.0,18.0,4657.0,0.244792269
40997.0,4533.0,9917.0,39.0,16028.0,0.680393298
25131.0,2285.0,6636.0,48.0,10021.0,0.457932687
82126.0,15464.0,14774.0,51.0,25861.0,0.925614882
53889.0,7226.0,18752.0,4.0,20281.0,0.623676489
13758.0,1773.0,4173.0,27.0,4697.0,0.311390173
3922.0,396.0,1077.0,48.0,1552.0,0.071465998
954670.0,188718.0,160942.0,18.0,311012.0,18.83125185
9423.0,1063.0,2256.0,19.0,3109.0,0.352301304
17586.0,2350.0,4637.0,51.0,7116.0,0.198205968
4362.0,715.0,1738.0,48.0,1891.0,0.079483601
4698619.0,905727.0,651673.0,48.0,1572384.0,85.61741369
38359.0,3902.0,9049.0,29.0,13883.0,0.76386757
47014.0,5812.0,11772.0,40.0,18589.0,1.490396211
23867.0,2762.0,7028.0,41.0,9180.0,0.347407947
364286.0,78191.0,81748.0,47.0,136261.0,6.188010062
13383.0,903.0,2882.0,5.0,5953.0,0.390767214
38335.0,3638.0,9272.0,40.0,15678.0,1.215262235
4326.0,699.0,1263.0,40.0,1629.0,0.137139023
169401.0,30784.0,41209.0,45.0,64494.0,2.299051342
46847.0,7907.0,9482.0,27.0,14852.0,1.060306399
67056.0,10735.0,16353.0,17.0,24426.0,0.984176538
9253.0,1305.0,2546.0,19.0,3422.0,0.345945449
184459.0,45557.0,26946.0,31.0,57137.0,8.891811298
9753.0,1707.0,2143.0,27.0,2946.0,0.220743448
47491.0,7823.0,13422.0,36.0,17129.0,0.403409154
928.0,145.0,252.0,46.0,305.0,0.059956814
40589.0,5447.0,11975.0,42.0,15596.0,0.630684248
6085.0,1156.0,1828.0,30.0,1762.0,0.320774166
12086.0,970.0,3517.0,47.0,5181.0,0.205301026
7200.0,597.0,1139.0,48.0,2336.0,0.131197141
15234.0,3088.0,4827.0,18.0,5701.0,0.300496811
104954.0,18128.0,22296.0,29.0,35014.0,2.090016865
52775.0,8073.0,7853.0,49.0,14063.0,0.901536014
1227.0,227.0,371.0,20.0,423.0,0.058578982
17622.0,1100.0,3568.0,28.0,7855.0,0.584148828
749.0,115.0,229.0,31.0,251.0,0.036105404
2871.0,507.0,989.0,20.0,1131.0,0.137066225
8348.0,590.0,2435.0,13.0,4018.0,0.11506848
31175.0,2910.0,7607.0,40.0,12393.0,0.988282254
1150795.0,475312.0,205097.0,51.0,242282.0,12.97022841
10283.0,785.0,1102.0,46.0,3240.0,0.664370604
27410.0,2378.0,7465.0,45.0,11821.0,0.371998969
8074.0,903.0,2425.0,5.0,3271.0,0.235750915
44111.0,4626.0,9380.0,18.0,17943.0,0.870107315
7279.0,448.0,1971.0,42.0,3205.0,0.11310332
1753893.0,275102.0,362535.0,26.0,637505.0,25.26638052
2207.0,366.0,860.0,46.0,732.0,0.14259126
36748.0,3287.0,8677.0,1.0,15357.0,0.75933837
65256.0,6070.0,15039.0,39.0,28434.0,1.082999856
136744.0,28368.0,46285.0,37.0,53040.0,1.47495074
31511.0,5081.0,7465.0,31.0,11001.0,1.518981811
19794.0,2988.0,7031.0,30.0,7159.0,1.043451739
7768.0,773.0,1593.0,16.0,2321.0,0.199269414
12326.0,1193.0,3755.0,28.0,5601.0,0.408592581
26569.0,1713.0,6714.0,21.0,12420.0,0.62432722
67111.0,9537.0,20453.0,23.0,28593.0,1.704846967
5134.0,602.0,1335.0,31.0,1783.0,0.247483502
18906.0,1477.0,4124.0,21.0,7929.0,0.444259491
17209.0,2187.0,4834.0,1.0,7147.0,0.355596332
2450.0,310.0,675.0,38.0,947.0,0.125710948
28575.0,2355.0,7204.0,47.0,11877.0,0.485394409
15150.0,2014.0,3493.0,27.0,4893.0,0.342895851
96174.0,16367.0,18399.0,1.0,36584.0,1.98728117
95796.0,15729.0,24270.0,36.0,36197.0,0.813732777
28067.0,2666.0,6786.0,39.0,11988.0,0.465804783
11555.0,1047.0,1708.0,49.0,3024.0,0.197389837
230221.0,37849.0,47438.0,48.0,75818.0,4.195046799
36506.0,4810.0,9105.0,42.0,13819.0,0.56724135
4062.0,707.0,1302.0,38.0,1505.0,0.20842362
919.0,180.0,250.0,38.0,312.0,0.047154433
18807.0,2285.0,4912.0,17.0,6884.0,0.276029112
22482.0,1332.0,4423.0,22.0,9242.0,0.762268835
16433.0,1516.0,4604.0,1.0,6463.0,0.339561539
97927.0,13103.0,20941.0,13.0,36229.0,1.34982164
21174.0,1796.0,5195.0,17.0,8629.0,0.310769417
14523.0,1404.0,3928.0,42.0,5211.0,0.225662798
15054.0,1790.0,3441.0,13.0,5635.0,0.207503701
45749.0,5319.0,11598.0,26.0,16516.0,0.659054824
190800.0,27827.0,47390.0,26.0,76131.0,2.748642821
7531.0,664.0,1516.0,48.0,2810.0,0.137228565
25832.0,2310.0,6985.0,47.0,11414.0,0.438799943
96036.0,16582.0,13888.0,27.0,27322.0,2.173620196
41182.0,4144.0,11385.0,26.0,15565.0,0.593263148
12535.0,1965.0,4734.0,6.0,4630.0,0.113761405
87138.0,14549.0,15750.0,16.0,24133.0,2.235316451
44448.0,7021.0,10319.0,13.0,14933.0,0.612669358
37660.0,3979.0,9996.0,45.0,15091.0,0.511108397
28360.0,3677.0,8520.0,26.0,10674.0,0.408550893
242782.0,51339.0,41592.0,22.0,76658.0,8.23170324
158652.0,23742.0,35455.0,37.0,54150.0,1.711255227
33452.0,3989.0,7576.0,18.0,11722.0,0.659854229
156225.0,32041.0,29234.0,18.0,51408.0,3.081601308
10014.0,928.0,2278.0,49.0,3245.0,0.171065498
2003.0,155.0,452.0,32.0,682.0,0.029044369
215707.0,60424.0,41610.0,1.0,71797.0,4.45723854
57419.0,12727.0,11301.0,17.0,20436.0,0.842734917
39771.0,9317.0,12268.0,23.0,13469.0,1.01031826
24541.0,2724.0,7042.0,45.0,8881.0,0.3330619
10161.0,1043.0,3185.0,16.0,3942.0,0.260656091
61043.0,6416.0,14461.0,26.0,21101.0,0.879378426
9345.0,1195.0,2663.0,27.0,3341.0,0.211509025
823.0,110.0,282.0,48.0,356.0,0.014996562
11720.0,984.0,2149.0,48.0,4073.0,0.21355979
420152.0,68971.0,93051.0,42.0,136547.0,6.528449777
28971.0,3307.0,6289.0,45.0,11915.0,0.393184317
9750.0,1086.0,2635.0,20.0,3902.0,0.465480911
5121.0,487.0,1252.0,51.0,2271.0,0.057717091
35857.0,5676.0,10991.0,26.0,14044.0,0.516551811
39019.0,6880.0,7956.0,20.0,13722.0,1.862830735
23519.0,2260.0,5738.0,48.0,9655.0,0.428559105
24528.0,3651.0,8002.0,26.0,9805.0,0.353347542
33415.0,4629.0,8009.0,47.0,14271.0,0.567609944
18223.0,754.0,5272.0,54.0,9226.0,0.565106832
26787.0,4094.0,8856.0,41.0,10105.0,0.389911454
840758.0,115744.0,133011.0,48.0,281334.0,15.32014524
10308.0,924.0,2302.0,48.0,4018.0,0.187830573
139567.0,16593.0,24235.0,22.0,51580.0,4.73212234
78843.0,12473.0,16721.0,47.0,27636.0,1.339280887
32250.0,3530.0,7149.0,18.0,11266.0,0.636144293
68305.0,7547.0,13012.0,48.0,26139.0,1.244641764
7508.0,462.0,1799.0,21.0,3435.0,0.176425487
10217.0,953.0,2501.0,18.0,3952.0,0.201534457
25336.0,2852.0,6151.0,29.0,9403.0,0.50453215
9637.0,950.0,2653.0,37.0,4301.0,0.103946793
465289.0,111579.0,93686.0,47.0,150074.0,7.9037158
71604.0,7885.0,16589.0,40.0,26517.0,2.269926623
43598.0,6327.0,11630.0,55.0,15000.0,0.997413981
29733.0,3548.0,6539.0,13.0,12408.0,0.409838419
1587.0,134.0,189.0,2.0,530.0,0.045192952
16535.0,1881.0,4433.0,54.0,7685.0,0.512760877
